longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
-1.3472785239072644,1.0283122604427497,1.7763500513929082,0.013040251146070127,0.08574184079198972,-0.1473259646860264,0.09565132983728743,-0.6006922423860698,False,False,True,False,109700.0
-1.3472785239072644,1.0283122604427497,1.617512703600297,-0.6505096856823496,-0.6072280015309577,-0.7544665238641604,-0.6158506500998621,-1.2557947430791325,False,False,True,False,97200.0
-1.3472785239072644,1.0283122604427497,1.5380940297039913,-0.383716849012716,-0.25125034280341624,-0.3864758070367158,-0.3281108788017501,-1.4605603454899443,False,False,True,False,104500.0
-1.3522697172905356,1.0283122604427497,1.8557687252892139,-0.5150539744401342,-0.3509240872471278,-0.46236837693398253,-0.252252211823157,-1.2957053439090103,False,False,True,False,103900.0
-1.3422873305240006,1.0283122604427497,1.8557687252892139,-0.5338164209297654,-0.4933151507381444,-0.6494523864481749,-0.49813892547790717,-0.20595639222565426,False,False,True,False,191400.0
-1.3422873305240006,1.0283122604427497,1.8557687252892139,-0.0935853593925656,0.4203608399958787,-0.04231182727004104,0.5141819062709048,-0.6746690156921101,False,False,True,False,176000.0
-1.3422873305240006,1.0283122604427497,1.8557687252892139,-0.44458039494249524,-0.28210173989313647,-0.42265714849936625,-0.2731787406448378,-0.9337193535324789,False,False,True,False,155400.0
-1.3422873305240006,1.0283122604427497,1.7763500513929082,-0.7781858459410593,-0.5384056541769664,-0.8012375262427085,-0.6550878916405136,-1.3615736310306166,False,False,True,False,150000.0
-1.3422873305240006,1.0329932610441823,1.617512703600297,-0.8802352500188094,-0.7970827528523131,-0.8497734721072395,-0.8120368578031202,-1.4985754560429416,False,False,True,False,118800.0
-1.3422873305240006,1.0329932610441823,1.8557687252892139,-0.7717791568958194,-0.7970827528523131,-0.8453611133922821,-0.7884945128787292,0.04903970252249745,False,False,True,False,188800.0
-1.3422873305240006,1.0283122604427497,1.8557687252892139,-0.5461721783741568,-0.5384056541769664,-0.6750440669949277,-0.5426077992239791,-0.4521068656816956,False,False,True,False,184400.0
-1.3422873305240006,1.0283122604427497,1.8557687252892139,-0.4486989807572923,-0.2797285555016195,-0.6238607059014223,-0.30718434998006927,-0.6288613340008253,False,False,True,False,182300.0
-1.3422873305240006,1.0283122604427497,1.6969313774966026,-0.6916955438303205,-0.51230062587028,-0.7138728236865526,-0.5112180059914577,-0.9715238540547116,False,False,True,False,142500.0
-1.3472785239072644,1.0236312598413204,1.1410006602224632,-0.7456947800687712,-0.5360324697854494,-0.765056184780058,-0.6446246272296733,-1.1248479564512877,False,False,True,False,137500.0
-1.3422873305240006,1.0236312598413204,0.9027446385335461,-0.9209634875206917,-0.8136950435929318,-0.884189870083907,-0.8878955247817133,-1.5377489217651434,False,False,True,False,187500.0
-1.3472785239072644,1.0236312598413204,0.9027446385335461,-0.7736096394801737,-0.38652185311988196,-0.6397451972752688,-0.3856588330613725,-1.1036816483594525,False,False,True,False,112500.0
-1.3472785239072644,1.0236312598413204,-0.606210165496261,-0.796490671784602,-0.20141347058156042,-0.6088586862705672,-0.16069864822830318,-1.5529128439801896,False,False,True,False,171900.0
-1.3472785239072644,1.0236312598413204,1.1410006602224632,-0.35168340378651647,-0.19429391740700958,-0.32117289805534677,-0.24178894741231655,-1.246106681663964,False,False,True,False,93800.0
-1.3472785239072644,1.0236312598413204,0.9821633124298519,0.26747733037131244,0.7478602860252169,0.4712867271509967,0.5769614927359473,-1.4533996044439503,False,False,True,False,97500.0
-1.3472785239072644,1.0236312598413204,1.8557687252892139,-0.460597117555595,-0.19429391740700958,-0.23204325201320788,-0.2600996601312873,-1.3814236264301731,False,False,True,False,104200.0
-1.3522697172905356,1.0236312598413204,1.8557687252892139,-0.671102614756335,-0.718767667932254,-0.6388627255322773,-0.6969409492838754,-1.1906635910652024,False,False,True,False,87500.0
-1.3522697172905356,1.0236312598413204,1.8557687252892139,-0.7740672601262623,-0.6997821928001184,-0.7491716934062115,-0.7309465586191068,-1.2951788188320992,False,False,True,False,83100.0
-1.3522697172905356,1.0236312598413204,1.8557687252892139,-0.6399844108223126,-0.592988895181856,-0.7085779932286037,-0.6289297306134126,-1.2454748515716707,False,False,True,False,87500.0
-1.3522697172905356,1.0236312598413204,1.8557687252892139,-0.5251216286540827,-0.48144922878055973,-0.6150359884715075,-0.6681669721540642,-1.6079873670251135,False,False,True,False,85300.0
-1.3522697172905356,1.0236312598413204,1.8557687252892139,-0.5717989345551163,-0.46721012243145804,-0.3097007653964576,-0.5112180059914577,-1.397429988768277,False,False,True,False,80300.0
-1.3572609106738065,1.0236312598413204,-2.1151649695260684,-1.1342147085979633,-1.1744190711035072,-1.1745230735281018,-1.1573245833608545,-0.6890431502917891,False,False,True,False,60000.0
-1.3572609106738065,1.0283122604427497,1.8557687252892139,-0.6935260264146748,-0.7757240933286607,-0.768586071752024,-0.8172684900085404,-0.2518167264246301,False,False,True,False,75700.0
-1.3572609106738065,1.0236312598413204,1.617512703600297,-1.144739983458,-1.2076436525847443,-1.1815828474720336,-1.246262330852998,1.1831747181894776,False,False,True,False,75000.0
-1.3572609106738065,1.0189502592398911,1.6969313774966026,-0.8587270796526468,-0.8255609655505165,-0.9247835702615148,-0.9872965366846974,-1.5638119130722539,False,False,True,False,86100.0
-1.3622521040570703,1.0189502592398911,1.8557687252892139,-0.6463910998675525,-0.7140212991492202,-0.7977076392707426,-0.8905113408844234,-1.4111722932756627,False,False,True,False,76100.0
-1.3622521040570703,1.0189502592398911,1.5380940297039913,-0.8276088757186244,-0.844546440682652,-0.9115464941166427,-0.9585225595548862,-0.6725629153844649,False,False,True,False,73500.0
-1.3622521040570703,1.0189502592398911,1.8557687252892139,-0.7443219181305055,-0.7804704621116946,-0.7244624846024502,-0.8172684900085404,-1.4239668526446077,False,False,True,False,78400.0
-1.3622521040570703,1.0189502592398911,1.5380940297039913,-0.5406807306210939,-0.4363587253417378,-0.5620876838920191,-0.43797515511557467,-1.6140950579172848,False,False,True,False,84400.0
-1.3572609106738065,1.0142692586384585,1.8557687252892139,-0.7365423671469999,-0.6974090084086015,-0.8232993198174953,-0.9219011341169447,-0.6643491241846483,False,False,True,False,81300.0
-1.3622521040570703,1.0189502592398911,1.8557687252892139,-0.9447597611172971,-1.017788901263389,-1.0156781597896365,-1.0919291807931018,-1.0633498274680455,False,False,True,False,85000.0
-1.3572609106738065,1.0189502592398911,1.37925668191138,0.07527665901411501,0.2518647481981757,0.35127057010415624,0.29183753754054553,-1.5221637794885685,False,False,True,False,129200.0
-1.3572609106738065,1.0189502592398911,-0.20911679601473282,-0.8550661144839383,-0.9157419724281604,-0.9115464941166427,-0.9742174561711469,-1.1053138760978776,False,False,True,False,82500.0
-1.3572609106738065,1.0189502592398911,1.37925668191138,-0.7786434665871479,-0.5716302356582036,-0.7438768629482627,-0.5818450407646306,-1.6546374888394562,False,False,True,False,95200.0
-1.3572609106738065,1.0189502592398911,1.617512703600297,-0.8202869453812074,-0.7923363840692793,-0.7632912412940751,-0.9088220536033942,-1.1168447752822355,False,False,True,False,75000.0
-1.3572609106738065,1.0189502592398911,1.37925668191138,-1.2010273229268937,-1.266973262372668,-1.2415909259954538,-1.2881153884963599,-1.7750537739290748,False,False,True,False,67500.0
-1.3572609106738065,1.0189502592398911,-0.6856288393925667,-0.8244055311960045,-0.8943833129045078,-1.001558611901773,-0.9585225595548862,-0.7309018939062388,False,False,True,False,137500.0
-1.3522697172905356,1.0189502592398911,-0.9238848610814836,-0.6404420314684012,-0.1800548110579079,-0.5850319492097974,-0.15808283212559307,-1.5517018363032935,False,False,True,False,177500.0
-1.3522697172905356,1.0189502592398911,0.5850699429483236,0.1269877920221229,0.0572636280937864,-0.16674034303183885,0.0250242950641145,-0.7501727117211932,False,False,True,False,102100.0
-1.3522697172905356,1.0189502592398911,-0.7650475132888723,-0.6541706508510582,-0.6997821928001184,-0.6212132906724478,-0.7649521679543382,-1.4532416469208769,False,False,True,False,108300.0
-1.3572609106738065,1.0189502592398911,-0.44737281770364973,-0.40797074325541,-0.3888950375113989,-0.3273502002562871,-0.45628586783454544,-1.6156746331480187,False,False,True,False,112500.0
-1.3522697172905356,1.0142692586384585,0.7439072907409349,-0.8935062487553778,-0.8587855470317537,-0.9539051377802334,-0.9009746052952639,-0.9792111201776168,False,False,True,False,131300.0
-1.3522697172905356,1.0189502592398911,-0.9238848610814836,-0.7836772936941221,-0.5906157107903391,-0.7200501258874928,-0.5504552475321093,-1.248476044510065,False,False,True,False,162500.0
-1.3472785239072644,1.0189502592398911,1.8557687252892139,-1.1104184350013577,-1.1435676740137868,-1.0959830884018607,-1.1599403994635646,-1.4239668526446077,False,False,True,False,112500.0
-1.3522697172905356,1.0189502592398911,1.8557687252892139,-1.0509277510098443,-1.0462671139615922,-1.0809810687710057,-1.0788501002795512,-1.2375243229103097,False,False,True,False,112500.0
-1.3522697172905356,1.0189502592398911,1.8557687252892139,-1.0298772012897703,-0.887263759729957,-0.9521401942942505,-0.9009746052952639,-1.6130946602711533,False,False,True,False,137500.0
-1.3522697172905356,1.0189502592398911,0.505651269052018,-0.7726943981879966,-0.8398000718996181,-0.8453611133922821,-0.8643531798573223,-1.08588510075985,False,False,True,False,118800.0
-1.3522697172905356,1.0189502592398911,1.8557687252892139,-0.8527780112534955,-0.9371006319518128,-0.9247835702615148,-1.005607249403668,-0.7702333171515143,False,False,True,False,98200.0
-1.3472785239072644,1.0189502592398911,0.9027446385335461,-0.803812602122019,-0.2061598393645943,-0.7438768629482627,-0.3124159821854895,-1.5238486597346848,False,False,True,False,118800.0
-1.3472785239072644,1.0189502592398911,-1.479815578355623,-0.8061007053524618,-0.45059783169083945,-0.7756458456959557,-0.4432067873209949,-1.6381046014244411,False,False,True,False,162500.0
-1.3472785239072644,1.0142692586384585,-1.479815578355623,-1.1584686028406572,-1.176792255495024,-1.1471664494953662,-1.2044092732096365,-1.5263759801038592,False,False,True,False,137500.0
-1.3472785239072644,1.0142692586384585,1.8557687252892139,-1.0925712298039036,-1.091357617400414,-0.9080166071446768,-1.0840817324849714,-1.3835823792455093,False,False,True,False,500001.0
-1.3472785239072644,1.0142692586384585,-1.0033035349777892,-0.7516438484679225,-0.34617771846409395,-0.5514980229761214,-0.35950067203427144,-0.9358254538401242,False,False,True,False,162500.0
-1.3522697172905356,1.0142692586384585,1.8557687252892139,-1.108130331770915,-1.0699989578767617,-0.45972096170500815,-1.076234284176841,-1.581871723210312,False,False,True,False,137500.0
-1.3522697172905356,1.0142692586384585,1.8557687252892139,-1.1625871886554542,-1.2028972838017105,-1.088923314457929,-1.2174883537231869,-1.643369852193554,False,False,True,False,162500.0
-1.3472785239072644,1.0095882580370292,-0.12969812211842718,-0.7237289890565201,-0.4529710160823564,-0.6238607059014223,-0.516449638196878,-0.6506594721849539,False,False,True,False,187500.0
-1.3472785239072644,1.0142692586384585,0.8233259646372405,-0.42169936263806695,0.20202787597631994,-0.08643541441961473,-0.08483998124971005,-1.0654032752679998,False,False,True,False,179200.0
-1.3422873305240006,1.0142692586384585,0.5850699429483236,1.2321416523260083,4.601911737848733,1.803819059068122,4.7701147053802515,-0.9801588653160572,False,False,True,False,130000.0
-1.3422873305240006,1.0236312598413204,0.18797657346679542,0.8967057187430898,1.8822424251703158,0.5498267122772379,1.7802368999825973,-0.5458283293719105,False,False,True,False,183800.0
-1.3422873305240006,1.0189502592398911,0.029139225674184116,-1.0532158542402872,-1.0225352700464228,-1.0792161252850228,-1.0683868358687107,-0.9819490505775555,False,False,True,False,125000.0
-1.3422873305240006,1.0236312598413204,-0.5267914915999554,0.4784404482181411,1.7374781772877823,0.5286473904454425,1.9633440271723048,-1.3966928536606016,False,False,True,False,170000.0
-1.3422873305240006,1.0236312598413204,0.6644886168446292,0.45601703655980136,1.2984390648571478,0.36450764624902837,1.2570736794405755,-0.663822599107737,False,False,True,False,193100.0
-1.3372961371407297,1.0189502592398911,0.029139225674184116,0.9241629575084037,2.079216729666222,0.7757394784830551,1.9633440271723048,-0.726584388275566,False,False,True,False,257800.0
-1.3372961371407297,1.0189502592398911,-0.05027944822212153,1.4504267005102538,2.5277485796629247,1.0042996599178469,2.6094506045417014,-0.34406391989949325,False,False,True,False,273400.0
-1.3372961371407297,1.0189502592398911,0.8233259646372405,-0.8157107389203218,-0.7021553771916355,-0.9141939093456171,-0.710020029797426,-0.39287279452917234,False,False,True,False,237500.0
-1.3372961371407297,1.0189502592398911,1.8557687252892139,-0.2203462783590982,0.3871362585146415,-0.4676632073919314,0.29706916974596576,-0.6800922239842967,False,False,True,False,350000.0
-1.3422873305240006,1.0189502592398911,0.4262325951557123,1.4801720425060105,3.265808925424694,1.1154910995347724,3.3732689065330534,-0.5426165264027515,False,False,True,False,335700.0
-1.3323049437574588,1.0236312598413204,1.8557687252892139,-0.5159692157323114,-0.7424995118474235,-0.6626894625930471,-0.6681669721540642,0.5578208843419046,False,False,True,False,313400.0
-1.3323049437574588,1.0189502592398911,1.8557687252892139,-0.2793793417045231,-0.13259112322756905,-0.6318029515883455,-0.11361395837952125,-0.3151050406693706,False,False,True,False,268500.0
-1.3372961371407297,1.0189502592398911,1.8557687252892139,-0.4020216748562586,-0.1848011798409418,-0.6520998016771494,-0.20255170587166493,-0.3696530386373833,False,False,True,False,259400.0
-1.3323049437574588,1.0236312598413204,1.8557687252892139,0.38645869835433944,0.5057954780904886,0.016813779510387702,0.5717298605305271,0.015184140077099537,False,False,True,False,275700.0
-1.3372961371407297,1.0236312598413204,-0.05027944822212153,0.320561325317586,0.7526066548082507,0.0838816319777397,0.7914584131581762,0.01850124806164083,False,False,True,False,225000.0
-1.3372961371407297,1.0236312598413204,1.8557687252892139,-0.5548669706498395,-0.5906157107903391,-0.7721159587239899,-0.6446246272296733,0.6426440742323182,False,False,True,False,262500.0
-1.3372961371407297,1.0236312598413204,0.26739524736310105,0.5365582702713889,1.329290461946868,0.3362685504733012,1.3669379557544001,-0.6467105341081191,False,False,True,False,218500.0
-1.3372961371407297,1.0236312598413204,-0.20911679601473282,0.6052013671846737,1.5618625323155284,0.2859676611227872,1.8770220957828712,-0.4464203948510535,False,False,True,False,255000.0
-1.3372961371407297,1.0283122604427497,1.8557687252892139,-0.11921211557352526,0.05014407491923557,-0.42883445070030657,0.051182456091215585,-0.3805521077294475,False,False,True,False,224100.0
-1.3372961371407297,1.0283122604427497,0.505651269052018,-0.4683766685391006,-0.260743080369484,-0.6618069908500556,-0.20255170587166493,-0.21006328782556255,False,False,True,False,243100.0
-1.3372961371407297,1.0283122604427497,1.8557687252892139,-0.6212219643326814,-0.595362079573373,-0.7862355066118534,-0.5452236153266892,-0.38344799565245974,False,False,True,False,231600.0
-1.3372961371407297,1.0283122604427497,-0.05027944822212153,1.0916521139768187,2.8766066852159153,0.9998873012028895,3.0384444453861597,-0.7622827884901535,False,False,True,False,218500.0
-1.3372961371407297,1.0283122604427497,1.8557687252892139,0.7109117364311323,1.3459027526874865,0.3186191156134717,1.4061751972950518,-0.41145912974414184,False,False,True,False,234100.0
-1.3273137503741947,1.0329932610441823,1.6969313774966026,-0.05560284576721467,-0.32956542772347536,-0.40147782666757087,-0.3307266949044602,1.0469626807925199,False,False,True,False,327600.0
-1.3273137503741947,1.0329932610441823,1.4586753558076857,0.24642678065123844,-0.19904028619004346,-0.2885214435646622,-0.0377552914009281,0.7453691167377164,False,False,True,False,347600.0
-1.3323049437574588,1.0283122604427497,0.9821633124298519,-0.02768798635581219,-0.31295313698285676,-0.5567928534340703,-0.3228792465963299,1.097719698206771,False,False,True,False,366100.0
-1.3323049437574588,1.0376742616456118,0.6644886168446292,-1.0536734748863756,-1.1483140427968208,-1.170993186556136,-1.1834827443879556,0.5755647794338159,False,False,True,False,335000.0
-1.3273137503741947,1.0376742616456118,1.8557687252892139,0.07481903836802645,-0.301087215025272,-0.32117289805534677,-0.252252211823157,1.3016955130022154,False,False,True,False,373600.0
-1.3323049437574588,1.0329932610441823,1.8557687252892139,0.4084244893665906,0.08574184079198972,-0.21880617586833578,0.14535183578877947,0.6877146208159267,False,False,True,False,389500.0
-1.3323049437574588,1.0376742616456118,1.8557687252892139,-0.011213643096623836,-0.41025369703505143,-0.46236837693398253,-0.3464215915207209,1.771355881607112,False,False,True,False,391100.0
-1.3223225569909238,1.0376742616456118,-0.05027944822212153,1.2129215851902884,1.2106312423710208,0.5348246926463828,1.194294092975533,0.8349836848280227,False,False,True,False,337300.0
-1.3223225569909238,1.0329932610441823,1.6969313774966026,0.13659782558998276,-0.15394978275122154,-0.34764705034509097,-0.05345018801718875,1.9106744169578467,False,False,True,False,295200.0
-1.317331363607653,1.0329932610441823,1.2204193341187688,0.3603743215272912,0.14032508179687941,-0.05907879038687904,0.25521611210260403,1.1311013880829484,False,False,True,False,292300.0
-1.317331363607653,1.0283122604427497,0.9027446385335461,1.0774658739480731,0.323060279943684,0.16859891930492119,0.4043176299570802,1.9393173811418225,False,False,True,False,411500.0
-1.3123401702243889,1.0329932610441823,0.10855789957048975,-0.19471952217813854,-0.45534420047387336,-0.5126692662844965,-0.4092011779857635,1.1559533717131627,False,False,True,False,311500.0
-1.317331363607653,1.0329932610441823,0.4262325951557123,0.183732752137105,-0.11360564809543351,-0.2514576303590203,-0.008981314271116907,1.6762654527169276,False,False,True,False,325900.0
-1.307348976841118,1.0329932610441823,-0.844466187185178,-0.46654618595474634,-0.7780972777201777,-0.7871179783548449,-0.7989577772895696,4.070322324925002,False,False,True,False,392600.0
-1.3123401702243889,1.0329932610441823,0.505651269052018,0.1045643803637832,-0.1848011798409418,-0.3114657088824405,-0.14761956771475265,1.904461421050293,False,False,True,False,319300.0
-1.317331363607653,1.0283122604427497,0.4262325951557123,1.1113298017586268,0.5936033005766156,0.1783061084778274,0.6972890334606123,1.5934957106264682,False,False,True,False,333300.0
-1.307348976841118,1.0283122604427497,-0.05027944822212153,-0.5997137939665189,-0.8398000718996181,-0.848891000364248,-0.8094210417004101,2.2818219436726355,False,False,True,False,335200.0
-1.3123401702243889,1.0283122604427497,-0.20911679601473282,-0.47935956404522617,-0.7472458806304574,-0.7791757326679216,-0.7544889035434977,2.385073511254945,False,False,True,False,351200.0
-1.307348976841118,1.0283122604427497,0.029139225674184116,-0.38692019353533597,-0.6333330298376441,-0.6741615952519362,-0.6027715695863115,1.5704339122577524,False,False,True,False,368900.0
-1.307348976841118,1.0236312598413204,0.26739524736310105,-0.3667848851074391,-0.6499453205782627,-0.6971058605697146,-0.6184664662025722,2.3408454047943943,False,False,True,False,365900.0
-1.3123401702243889,1.0236312598413204,0.6644886168446292,-0.6441029966371097,-0.846919625074169,-0.8868372853128814,-0.8460424671383516,1.6566260673481354,False,False,True,False,366700.0
-1.3123401702243889,1.0236312598413204,0.8233259646372405,0.5187110650739348,-0.00918553486868801,-0.1411486624850861,0.0014819501397235254,1.2947453819869859,False,False,True,False,362800.0
-1.3023577834578541,1.0189502592398911,0.10855789957048975,-1.0728935420220955,-1.186284993061092,-1.1462839777523748,-1.170403663874405,1.3116994894635305,False,False,True,False,483300.0
-1.317331363607653,1.0236312598413204,1.8557687252892139,-0.11966973621961383,-0.4861955975635936,-0.5400258903172322,-0.3908904652667927,1.6763181052246188,False,False,True,False,331400.0
-1.3123401702243889,1.0189502592398911,1.2998380080150744,0.14986882432655116,-0.24175760523734846,-0.3158780675973979,-0.1920884414608245,1.534261639473945,False,False,True,False,323500.0
-1.317331363607653,1.0142692586384585,1.6969313774966026,0.08992051968894911,0.15931055692901497,-0.14556102120004347,0.13750438748064917,-0.5150792648802894,False,False,True,False,216700.0
-1.317331363607653,1.0142692586384585,0.7439072907409349,-0.17504183439633023,-0.006812350477171067,-0.4182447897844089,-0.032523659195507884,-0.41593459289788814,False,False,True,False,233100.0
-1.317331363607653,1.0189502592398911,1.8557687252892139,-0.5708836932629392,-0.7733509089371438,-0.8074148284436488,-0.7204832942082664,0.7208330481536487,False,False,True,False,296400.0
-1.3223225569909238,1.0189502592398911,1.8557687252892139,-0.3045484772393942,-0.48144922878055973,-0.582384533980823,-0.5007547415806173,1.3955749342155037,False,False,True,False,273700.0
-1.3223225569909238,1.0142692586384585,1.8557687252892139,-0.20753290026861837,-0.1729352578833571,-0.26116481953192655,-0.1031506939686808,-0.3201070289000282,False,False,True,False,227700.0
-1.3223225569909238,1.0142692586384585,1.8557687252892139,-0.16039797372149614,-0.17530844227487405,-0.3105832371394491,-0.15285119992017288,-0.44299798185113,False,False,True,False,199600.0
-1.3223225569909238,1.0142692586384585,1.8557687252892139,0.03866700732702979,0.007426755871930592,-0.211746401924404,0.040719191680375154,0.35363445951569505,False,False,True,False,239800.0
-1.3223225569909238,1.0189502592398911,1.8557687252892139,-0.28029458299670024,-0.47195649121449196,-0.5903267796677463,-0.41704862629389383,0.10574645330584642,False,False,True,False,270100.0
-1.3223225569909238,1.0189502592398911,1.8557687252892139,0.14071641140477986,-0.004439166085654124,-0.34499963511611653,0.0564140882966358,0.7791193741677319,False,False,True,False,302100.0
-1.3273137503741947,1.0142692586384585,1.8557687252892139,-0.27617599718190317,-0.12309838566150129,-0.5629701556350105,-0.10576651007139092,-0.37428645931420285,False,False,True,False,269500.0
-1.3273137503741947,1.0189502592398911,1.8557687252892139,-0.5507483848350424,-0.7330067742813557,-0.7174027106585185,-0.7492572713380776,0.473682177051476,False,False,True,False,314700.0
